generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,best_distance,avg_distance,diversity
228,98,-1881.7142311544612,-208.0187245065843,-950.0032579439162,660.7994342426605,98.0187245065843,107.76243370852731,0.521
229,98,-1854.1583959604127,-208.0187245065843,-1054.9933553887067,628.9288259107799,98.0187245065843,107.89987831082203,0.643
230,98,-1881.7142311544612,-208.0187245065843,-1064.507552360631,634.8539959201847,98.0187245065843,107.47538044741627,0.747
231,98,-1974.2071657297734,-208.0187245065843,-862.8475287241193,664.2340109314954,98.0187245065843,106.90321419745996,0.544
232,98,-1709.7728487723714,-208.0187245065843,-809.0415704480164,657.0407497169693,98.0187245065843,105.27002492702815,0.432
233,98,-2106.1449759603765,-208.0187245065843,-932.3498229555601,683.0731462909861,98.0187245065843,107.16713734731543,0.637
234,98,-1864.500807803338,-208.0187245065843,-969.1570176159669,653.7206091458736,98.0187245065843,106.85726561777182,0.612
235,98,-1748.6532832779294,-208.0187245065843,-1018.4415441587813,618.0164406891861,98.0187245065843,106.04345638712483,0.724
236,98,-1824.9488211296477,-208.0187245065843,-1128.3131063850988,610.1074945237169,98.0187245065843,107.74826472625708,0.757
237,98,-1827.9985853308297,-208.0187245065843,-906.9661259699811,666.0560300482325,98.0187245065843,106.55113942913013,0.583
238,98,-2106.1449759603765,-208.0187245065843,-1101.1227617115092,633.352592807455,98.0187245065843,108.91924840767187,0.759
239,98,-1821.821175120538,-208.0187245065843,-1019.7546581815861,654.770732570713,98.0187245065843,108.75085850930584,0.739
240,98,-1890.675703275974,-208.0187245065843,-1090.663982509885,620.7031719265993,98.0187245065843,108.49167641156244,0.783
241,98,-1808.8580492805763,-208.0187245065843,-1010.7333961052714,623.1068835326869,98.0187245065843,106.79695013736651,0.698
242,98,-2106.1449759603765,-208.0187245065843,-927.6197226823525,649.7025455800472,98.0187245065843,105.51913748148824,0.522
243,98,-1995.7494979172925,-208.0187245065843,-1036.8277777659684,650.0278614343811,98.0187245065843,108.22377672287875,0.687
244,98,-1964.5869015631183,-208.0187245065843,-1090.5189698972495,653.9077751611886,98.0187245065843,109.36569174811076,0.67
245,98,-1903.5112241726886,-208.0187245065843,-997.8798119977655,637.491254856136,98.0187245065843,106.73314212483983,0.667
246,98,-1890.675703275974,-208.0187245065843,-1022.672275543858,627.5499357233135,98.0187245065843,106.32127759744313,0.632
247,98,-1878.494011188353,-208.0187245065843,-1087.2778729414101,621.5605289287734,98.0187245065843,108.60212638835584,0.713
248,98,-1837.6051760950847,-208.0187245065843,-1038.5354085830218,641.7293443396981,98.0187245065843,108.1191894411367,0.656
249,98,-1957.7171612296474,-208.0187245065843,-1027.0760967970486,638.0248214538594,98.0187245065843,108.15235432054516,0.686
250,98,-1791.7613849569398,-208.0187245065843,-947.0670832601505,621.0367221153347,98.0187245065843,105.95366322546019,0.664
251,98,-1814.408626018241,-208.0187245065843,-1097.8466568058502,614.9810065698991,98.0187245065843,107.79864392164768,0.701
252,98,-2043.445115065115,-208.0187245065843,-967.7476535547512,656.2845333720026,98.0187245065843,106.69381587283873,0.7
253,98,-1963.2008181420879,-206.32677912231424,-1014.6847862205047,666.582702219672,96.32677912231425,107.50164655453571,0.596
254,98,-1850.118754671549,-206.32677912231424,-1058.7620937015308,640.2403563940289,96.32677912231425,107.53376609681735,0.643
255,98,-2106.1449759603765,-206.32677912231424,-941.1801034409264,668.0154041701861,96.32677912231425,106.33936624649839,0.62
256,98,-1881.7142311544612,-206.32677912231424,-1011.4647300909119,659.5857967049919,96.32677912231425,106.93902427848872,0.774
257,98,-1875.2699049643193,-206.32677912231424,-1082.3058692858867,634.1495729139895,96.32677912231425,107.00973805259117,0.7
258,98,-1929.04962692775,-206.32677912231424,-1031.123541418771,654.6722412337998,96.32677912231425,106.34738498450132,0.667
259,98,-1850.0162283137151,-206.32677912231424,-1074.8900320880796,619.1765848114004,96.32677912231425,106.18765282154556,0.712
260,98,-1820.493137831087,-206.32677912231424,-999.7916826846528,629.1966585919345,96.32677912231425,104.60709946836256,0.654
261,98,-1888.0632673694738,-206.32677912231424,-983.8571624072241,647.2423281853011,96.32677912231425,105.9089818711182,0.654
262,98,-1903.9044282161406,-203.5752261807359,-998.5861120973356,627.0534826386862,93.57522618073591,104.83621403396154,0.722
263,98,-1781.6076573997213,-203.5752261807359,-915.7886864141401,611.2832819052445,93.57522618073591,103.53095421617941,0.606
264,98,-1958.3458132512944,-203.5752261807359,-923.0690791944894,648.4301044158912,93.57522618073591,104.75982803368667,0.658
265,98,-1907.1495180682648,-203.5752261807359,-1013.5009157657629,647.4576974366252,93.57522618073591,105.59602264216733,0.714
266,98,-1964.5869015631183,-203.5752261807359,-1010.6509359049059,666.1420815918536,93.57522618073591,106.854272799758,0.587
267,98,-1885.3368019804377,-203.5752261807359,-1070.3921058061749,616.3398289829915,93.57522618073591,104.68478722564548,0.709
268,98,-1954.3127706565872,-203.5752261807359,-1039.3437189025146,650.2261112229642,93.57522618073591,105.65699456560608,0.638
269,98,-1764.3270413058196,-203.5752261807359,-1078.4644490467,600.6791659087386,93.57522618073591,104.47396630695255,0.683
270,98,-1877.3449964642468,-203.5752261807359,-962.4054174584189,607.5369595847932,93.57522618073591,102.51716036580679,0.712
271,98,-1738.2658700938193,-203.5752261807359,-972.4399160004928,659.5241110393491,93.57522618073591,104.20913973407106,0.673
272,98,-1883.7012608482814,-203.5752261807359,-934.2310420185363,642.5166525116559,93.57522618073591,101.90515087489928,0.587
273,98,-2106.1449759603765,-203.5752261807359,-1009.4687411415334,639.0268298880136,93.57522618073591,105.07933679142558,0.752
274,98,-1839.8820975472565,-203.5752261807359,-1057.0204328587895,633.9765429817656,93.57522618073591,106.11682094651745,0.746
275,98,-1893.8914474886774,-203.5752261807359,-1025.722568193945,649.284133306705,93.57522618073591,104.58626997088417,0.571
276,98,-2106.1449759603765,-203.5752261807359,-1057.9046687442096,625.4324666750787,93.57522618073591,104.3180295318271,0.591
277,98,-1734.2099720689746,-203.5752261807359,-957.5071596318811,623.3284362779825,93.57522618073591,101.13673239680473,0.73
278,98,-1784.0949540994673,-203.5752261807359,-1007.6461978777405,643.8649566194723,93.57522618073591,105.01162686783438,0.675
279,98,-1979.0065114343865,-203.5752261807359,-1031.3887420568483,668.0912982735729,93.57522618073591,107.05836430595251,0.725
280,98,-1925.023407991667,-203.5752261807359,-914.1547597060926,627.6726808184128,93.57522618073591,103.11150661604442,0.709
281,98,-1839.8820975472565,-203.5752261807359,-1008.5418239356416,649.2452779363824,93.57522618073591,106.51766080993202,0.696
282,98,-1946.0719498380804,-203.5752261807359,-980.5051793074779,668.1362091998614,93.57522618073591,103.69192856728381,0.657
283,98,-2106.1449759603765,-203.5752261807359,-1018.7167707655943,644.3713785061219,93.57522618073591,105.07837116882816,0.665
284,98,-1857.6259490885727,-203.5752261807359,-940.882843611428,667.5074577158149,93.57522618073591,105.27325692939121,0.648
285,98,-1912.7354293478984,-203.5752261807359,-1023.2722592483632,637.575641140822,93.57522618073591,103.72393161930985,0.664
286,98,-1883.7012608482814,-203.5752261807359,-1033.7557072842692,630.5544748685502,93.57522618073591,104.76163660908713,0.702
287,98,-1881.7142311544612,-203.5752261807359,-1041.3623920388438,637.2331037028978,93.57522618073591,105.92318853599122,0.687
288,98,-2287.8863425456584,-203.5752261807359,-929.9964319692477,652.6698676359371,93.57522618073591,103.62202114119559,0.698
289,98,-1831.254448504973,-203.5752261807359,-1009.4860681392864,626.8903678964447,93.57522618073591,102.65929137543135,0.746
290,98,-2106.1449759603765,-203.5752261807359,-1057.1080685714842,611.4032382106867,93.57522618073591,104.99822591806753,0.688
291,98,-1778.107124335798,-203.5752261807359,-923.0698047623451,643.071624285493,93.57522618073591,103.08866128631489,0.724
292,98,-2106.1449759603765,-203.5752261807359,-1106.1107938973284,640.4334660035097,93.57522618073591,107.6093971983058,0.737
293,98,-2029.0123746736554,-203.5752261807359,-907.1612381581324,658.7671304653329,93.57522618073591,104.38300055282393,0.609
294,98,-1784.0949540994673,-203.5752261807359,-1016.5368686349825,655.847745424885,93.57522618073591,104.58181732366229,0.718
295,98,-1912.59656029455,-203.5752261807359,-1061.0702247058762,625.0740167150074,93.57522618073591,105.46286399300989,0.657
296,98,-1788.6592152742214,-203.5752261807359,-980.8534222166553,637.9339655935881,93.57522618073591,104.9101559373777,0.533
297,98,-1874.62111999937,-203.5752261807359,-931.9575694382303,651.9356190305749,93.57522618073591,103.54545460725974,0.6
298,98,-1761.3259705600685,-203.5752261807359,-910.5658084821881,633.0056134967859,93.57522618073591,102.49828399601586,0.649
299,98,-1724.4996398257472,-203.5752261807359,-921.3317642908141,653.7336396462891,93.57522618073591,103.95500445446731,0.665
300,98,-2028.4123217142703,-203.5752261807359,-973.6021172251469,667.8899284221916,93.57522618073591,104.33873024560705,0.628
301,98,-2021.6376902513075,-203.5752261807359,-1048.386335186144,629.8473033168267,93.57522618073591,105.67092689746306,0.599
302,98,-1627.9415327588076,-203.5752261807359,-819.8097232000789,620.3683515142393,93.57522618073591,101.57609939512169,0.513
303,98,-1857.59278714352,-203.5752261807359,-815.1113787715664,659.5683536774328,93.57522618073591,101.7563368431173,0.566
304,98,-1923.9305323515728,-203.5752261807359,-1141.0606619956604,595.6544572536421,93.57522618073591,107.82904849378285,0.743
305,98,-2075.871430270291,-203.5752261807359,-1028.729976338748,613.1281203532117,93.57522618073591,104.30803305486448,0.711
306,98,-1725.8671038406812,-203.5752261807359,-980.350541988348,642.7489171191681,93.57522618073591,104.23184884905682,0.713
307,98,-1915.5639532675423,-203.5752261807359,-1056.6210184607464,632.8658658134387,93.57522618073591,105.83360809207703,0.652
308,98,-1883.7012608482814,-203.5752261807359,-1073.7307011417372,620.1489677091013,93.57522618073591,106.07874720223803,0.752
309,98,-1784.0949540994673,-203.5752261807359,-1053.385396088354,601.660902538057,93.57522618073591,104.22619776854746,0.663
310,98,-1749.9829430912152,-203.5752261807359,-1020.8200747864746,620.7445510288942,93.57522618073591,104.30679707291752,0.638
311,98,-1881.7142311544612,-203.5752261807359,-887.8931752180376,629.062319168589,93.57522618073591,100.85030676335016,0.621
312,98,-1724.4996398257472,-203.5752261807359,-878.5750585490201,648.2848411358979,93.57522618073591,102.10850557539729,0.59
313,98,-1760.4885702593986,-203.5752261807359,-956.2763965302931,634.6125316700349,93.57522618073591,102.52799381471529,0.683
314,98,-1883.7012608482814,-203.5752261807359,-993.8638573566732,669.0918061880648,93.57522618073591,105.43483162638992,0.733
315,98,-1883.7012608482814,-203.5752261807359,-957.5718470888003,645.7801602896914,93.57522618073591,103.5202030820185,0.728
316,98,-1766.5740587746996,-203.5752261807359,-1007.8579846288127,612.2318263931384,93.57522618073591,103.01146509478627,0.619
317,98,-1784.0949540994673,-203.5752261807359,-1011.995599893505,627.1000327140794,93.57522618073591,103.6504427492508,0.661
318,98,-1839.8820975472565,-203.5752261807359,-927.8661510225963,650.4386113980282,93.57522618073591,103.51383464290734,0.561
319,98,-1749.5962958117689,-203.5752261807359,-1037.192705857638,632.9456432552324,93.57522618073591,105.54546732285921,0.678
320,98,-1857.59278714352,-203.5752261807359,-1039.4340096182734,633.0170992625806,93.57522618073591,104.03174004135678,0.714
321,98,-1846.201880523276,-203.5752261807359,-1007.8090814744784,638.5513408749443,93.57522618073591,104.1355507155577,0.75
322,98,-2018.8450967328254,-203.5752261807359,-950.7565875494638,658.588444397803,93.57522618073591,104.44023689059794,0.742
323,98,-2106.1449759603765,-203.5752261807359,-1018.5767678780613,673.6949363771449,93.57522618073591,105.84866554966327,0.635
324,98,-2035.7505362605882,-203.5752261807359,-964.6447883420992,641.6893113794515,93.57522618073591,104.3608997355146,0.719
325,98,-1857.0937724264486,-203.5752261807359,-1025.7761858807446,651.4957407196789,93.57522618073591,105.26768182992848,0.672
326,98,-1883.7012608482814,-203.5752261807359,-887.7950260981521,650.2882873128152,93.57522618073591,103.12605523145214,0.568
327,98,-1817.4473934180742,-203.5752261807359,-977.9155147714492,626.9586148329564,93.57522618073591,104.17001373578928,0.616
328,98,-1883.7012608482814,-203.5752261807359,-996.7343083212726,632.1082765118703,93.57522618073591,104.11246279163099,0.689
329,98,-2106.1449759603765,-203.5752261807359,-1099.32483206065,626.3415314725193,93.57522618073591,105.03047801303721,0.737
330,98,-1839.8820975472565,-203.5752261807359,-1043.6190158918605,616.8224695745314,93.57522618073591,104.70277286607377,0.717
331,98,-1747.6934409310445,-203.5752261807359,-986.8275570135355,622.1760078531678,93.57522618073591,103.31446157051506,0.682
332,98,-1883.7012608482814,-203.5752261807359,-998.0424749270356,652.9500532156302,93.57522618073591,105.670551402663,0.592
333,98,-1893.898686061455,-203.5752261807359,-952.7242839820876,641.1827900023002,93.57522618073591,104.05976925685978,0.662
334,98,-1834.69575591896,-203.5752261807359,-903.9154202653887,662.9145831844089,93.57522618073591,104.35012767206682,0.633
335,98,-1951.511883588411,-203.5752261807359,-913.5565366548482,660.8789131009903,93.57522618073591,104.01865427362783,0.609
336,98,-1907.9721118274688,-203.5752261807359,-1106.9799548759238,611.7915065813781,93.57522618073591,105.7434621977471,0.755
337,98,-1804.2679703097715,-203.5752261807359,-1024.4605095625232,622.573022186761,93.57522618073591,105.15627003746273,0.673
338,98,-2012.0044888821596,-203.5752261807359,-1008.4823758613389,642.7042358885814,93.57522618073591,104.69062780088886,0.708
339,98,-1926.0708859713268,-203.5752261807359,-1041.7037587490443,621.8041356049351,93.57522618073591,105.12328285490797,0.749
340,98,-1857.59278714352,-203.5752261807359,-1029.2303090711152,628.045113276747,93.57522618073591,104.67547956168629,0.681
341,98,-2026.6606193266912,-203.5752261807359,-1011.2187153134446,628.308689338389,93.57522618073591,103.03031479109784,0.675
342,98,-1916.250055962441,-203.5752261807359,-1094.015313382226,633.7296927624502,93.57522618073591,105.93635836439182,0.734
343,98,-1870.711028952872,-203.5752261807359,-1129.527466705759,618.8626465815752,93.57522618073591,106.91141681779014,0.759
344,98,-1852.5814112857468,-203.5752261807359,-930.6933654664429,636.1241875750766,93.57522618073591,103.1253368506708,0.475
345,98,-1835.5985099279746,-203.5752261807359,-974.2449216636578,635.4191851873956,93.57522618073591,104.53044350423698,0.586
346,98,-2107.1703126252205,-203.5752261807359,-934.062723519886,644.4957505806135,93.57522618073591,103.59062471938631,0.599
347,98,-1726.9033571624104,-203.5752261807359,-1107.4743317014213,575.4065783220368,93.57522618073591,104.79449557874331,0.753
348,98,-1826.4268833756646,-203.5752261807359,-1083.6859058724672,612.8592654930005,93.57522618073591,105.09558965903396,0.725
349,98,-2106.1449759603765,-203.5752261807359,-1152.6221346135897,619.3305428142002,93.57522618073591,108.02546312186321,0.766
350,98,-1728.4334459893573,-203.5752261807359,-1057.96362243567,605.1600381847547,93.57522618073591,104.81528787534327,0.817
351,98,-2106.1449759603765,-203.5752261807359,-955.9975909216544,665.8921183290282,93.57522618073591,104.49751761531854,0.585
352,98,-1749.5962958117689,-203.5752261807359,-930.2666968264583,649.9045280188034,93.57522618073591,101.98992476176093,0.654
353,98,-1726.0492158590414,-203.5752261807359,-872.9551422400503,644.281201228719,93.57522618073591,102.5809050254479,0.589
354,98,-1877.3449964642468,-203.5752261807359,-963.4528893943192,679.9341244876593,93.57522618073591,105.59664108629467,0.657
355,98,-1766.5740587746996,-203.5752261807359,-943.3770898390582,651.5552889734938,93.57522618073591,103.45010528590198,0.605
356,98,-1759.4334655704952,-203.5752261807359,-888.7902162803266,639.9481237757165,93.57522618073591,101.51453481297317,0.686
357,98,-1780.1907186345163,-203.5752261807359,-1021.2660037935862,621.362365182477,93.57522618073591,104.16190101595014,0.712
358,98,-1857.0961288916174,-203.5752261807359,-1013.4174464186373,616.291520485113,93.57522618073591,104.74826452723444,0.624
359,98,-1741.5327793518804,-203.5752261807359,-1066.922832163289,624.2683594716553,93.57522618073591,105.38799832249089,0.682
360,98,-1966.9359278871116,-203.5752261807359,-938.7920327306972,657.8325633480567,93.57522618073591,103.91648982828319,0.622
361,98,-2014.7137154653833,-203.5752261807359,-889.3794105008709,642.427863168511,93.57522618073591,101.53806494472774,0.603
362,98,-1883.7012608482814,-203.5752261807359,-930.4547886517038,665.519866094397,93.57522618073591,104.51826043731766,0.632
363,98,-1892.2563585108053,-203.5752261807359,-1003.8641073402302,622.440754920309,93.57522618073591,102.58419660891232,0.657
364,98,-1769.3174919121639,-203.5752261807359,-1027.9188396230816,625.1379378332193,93.57522618073591,103.17938353090868,0.701
365,98,-1877.634436242181,-203.5752261807359,-1019.4577988435841,619.7931452111413,93.57522618073591,103.09966021887723,0.642
366,98,-1772.2119863498483,-203.5752261807359,-1017.6730945406858,643.3584841033509,93.57522618073591,104.10306433200675,0.784
367,98,-2209.4802600284697,-203.5752261807359,-956.2027093719892,662.053219020272,93.57522618073591,104.52753170820259,0.686
368,98,-1982.6446871213723,-203.5752261807359,-974.4277113122483,681.6479298214612,93.57522618073591,105.9719622606346,0.604
369,98,-1784.0949540994673,-203.5752261807359,-1050.044670197631,636.7988705962541,93.57522618073591,105.71072892659163,0.662
370,98,-1881.7142311544612,-203.5752261807359,-1024.4075280192208,650.1303726366623,93.57522618073591,106.16984683547109,0.819
371,98,-1877.634436242181,-203.5752261807359,-1086.031314026799,614.0167034398588,93.57522618073591,106.39006187636737,0.718
372,98,-1761.9939309226213,-203.5752261807359,-950.8608337043605,636.5524832088889,93.57522618073591,103.11867991692782,0.631
373,98,-1883.7012608482814,-203.5752261807359,-855.9294892128219,638.2734667792654,93.57522618073591,101.28393944372777,0.558
374,98,-1906.1742655048658,-203.5752261807359,-1001.8789871578394,633.9522415557992,93.57522618073591,104.38939060327762,0.652
375,98,-1912.948129476188,-203.5752261807359,-944.9381175303321,638.2283524892587,93.57522618073591,103.74338545273754,0.622
376,98,-2134.054351233406,-203.5752261807359,-928.103215830421,641.1315596077438,93.57522618073591,103.92282192527583,0.681
377,98,-1877.3449964642468,-203.5752261807359,-1003.2828608721054,645.6876375401179,93.57522618073591,104.01332451308743,0.632
378,98,-1883.7012608482814,-203.5752261807359,-1025.3786375775203,662.8431036474099,93.57522618073591,105.4238663528362,0.748
379,98,-1892.2563585108053,-203.5752261807359,-1089.3419371617224,637.6705963351591,93.57522618073591,105.3594194083751,0.762
380,98,-1784.0949540994673,-203.5752261807359,-1058.0689863494538,620.0248559050294,93.57522618073591,105.11186020583426,0.67
381,98,-2106.1449759603765,-203.5752261807359,-1089.9028797977192,633.7785851561116,93.57522618073591,106.1730562133692,0.66
382,98,-2106.1449759603765,-203.5752261807359,-1047.3789591212687,636.2439074968584,93.57522618073591,105.4818459799778,0.676
383,98,-2026.998329256648,-203.5752261807359,-1100.9145520297634,630.5985391190255,93.57522618073591,106.42580380999172,0.7
384,98,-1771.166139733048,-203.5752261807359,-917.4585502097505,638.9821428651375,93.57522618073591,103.07057148319598,0.617
385,98,-1904.6381318888689,-203.5752261807359,-934.1793815553979,653.1693685766421,93.57522618073591,104.1630109259034,0.557
386,98,-1916.250055962441,-203.5752261807359,-970.153649611605,640.2226706335836,93.57522618073591,104.67750008103768,0.675
387,98,-1838.4335331556188,-203.5752261807359,-1084.5326669397107,617.9370472109002,93.57522618073591,104.86906640381629,0.675
388,98,-1909.1267039982101,-203.5752261807359,-1087.3150674000897,630.6926382071614,93.57522618073591,106.70042050151119,0.758
389,98,-1878.9172783016404,-203.5752261807359,-1047.0846821612013,626.4965209356576,93.57522618073591,104.80475543336313,0.689
390,98,-1844.2418077887967,-203.5752261807359,-1089.5977990239662,644.4153184440947,93.57522618073591,108.27204520487089,0.712
391,98,-1992.8481326085325,-203.5752261807359,-1059.4379602800243,636.8279614599064,93.57522618073591,105.36258991009355,0.725
392,98,-1857.59278714352,-203.5752261807359,-1031.1562353945546,643.1560635779982,93.57522618073591,104.8882558336932,0.676
393,98,-2141.824188401084,-203.5752261807359,-1047.5972202074574,646.8002943504176,93.57522618073591,104.20798738619911,0.749
394,98,-1784.0949540994673,-203.5752261807359,-1009.8593059330616,626.750263201907,93.57522618073591,102.9996726022627,0.715
395,98,-1877.3449964642468,-203.5752261807359,-1157.1500227815231,605.6756423687965,93.57522618073591,106.93326249115752,0.71
396,98,-1908.881896740648,-203.5752261807359,-1011.6385216875622,633.724953876988,93.57522618073591,103.95075913208704,0.748
397,98,-1878.6334979440805,-203.5752261807359,-948.5333870387032,644.1529786562779,93.57522618073591,103.80567044096759,0.645
398,98,-1854.152712877385,-203.5752261807359,-1120.6436102852508,629.7671556265143,93.57522618073591,107.0797184075946,0.728
399,98,-1896.863280098366,-203.5752261807359,-1025.6544180664944,667.7929342516776,93.57522618073591,106.28157170974524,0.726
400,98,-1853.988967852026,-203.5752261807359,-1048.284455126304,624.3579682660614,93.57522618073591,104.50598655271614,0.735
401,98,-1976.8576394550885,-203.5752261807359,-1039.0718944575926,636.7341262461459,93.57522618073591,105.87764082338673,0.733
402,98,-1750.547097985318,-203.5752261807359,-1084.7771045753352,611.7544463106414,93.57522618073591,103.97708389087481,0.743
403,98,-1826.7056227980102,-203.5752261807359,-1029.0668414865438,609.6131880451869,93.57522618073591,103.69429161434618,0.664
404,98,-1749.5962958117689,-203.5752261807359,-942.8643996172982,638.6929198267774,93.57522618073591,103.57325572431223,0.734
405,98,-1883.7012608482814,-203.5752261807359,-948.998447591203,645.5836565746882,93.57522618073591,103.18134511574748,0.645
406,98,-1687.6514311559934,-203.5752261807359,-868.7650153800193,620.7174769387698,93.57522618073591,100.93823948241679,0.53
407,98,-1751.3349394408085,-203.5752261807359,-977.3891203854529,632.2292005482434,93.57522618073591,103.01617537277363,0.665
408,98,-1736.1340007318147,-203.5752261807359,-958.6508963485306,650.5944064913881,93.57522618073591,102.34340151169346,0.649
409,98,-1857.6259490885727,-203.5752261807359,-953.397428181308,657.6966119424694,93.57522618073591,103.825834325879,0.634
410,98,-1857.6259490885727,-203.5752261807359,-896.2030546575926,652.5400492081549,93.57522618073591,102.45763991357452,0.578
411,98,-1883.7012608482814,-203.5752261807359,-928.5980031108353,662.3586783373213,93.57522618073591,104.39160275282667,0.565
412,98,-1852.9661511391566,-203.5752261807359,-1010.3047218932037,650.597235153968,93.57522618073591,104.43357394380261,0.716
413,98,-1893.4683039281595,-203.5752261807359,-1032.9743837681112,621.2469801308961,93.57522618073591,103.5709246371056,0.701
414,98,-1857.59278714352,-203.5752261807359,-1054.3440399322583,627.8112094644426,93.57522618073591,103.83279383585518,0.721
415,98,-1839.8820975472565,-203.5752261807359,-1049.678493356897,640.5085880056473,93.57522618073591,105.2922362302472,0.711
416,98,-1770.7328008917802,-203.5752261807359,-1005.3576664673665,618.6018525004025,93.57522618073591,102.61100108648881,0.675
417,98,-1881.7142311544612,-203.5752261807359,-1077.4113039998897,633.7708474506985,93.57522618073591,105.56732385586436,0.757
418,98,-1989.3568148392615,-203.5752261807359,-1024.6689546554599,664.945365144771,93.57522618073591,106.59815139423031,0.679
419,98,-1821.9957829369869,-203.5752261807359,-1047.42021352583,609.9631735282483,93.57522618073591,103.38355997567555,0.715
420,98,-2009.325733497871,-203.5752261807359,-1083.6293876863738,629.2058003056002,93.57522618073591,105.44670854159207,0.704
421,98,-2001.5176036685361,-203.5752261807359,-991.9088056541797,629.0774455934536,93.57522618073591,104.06153203332984,0.642
422,98,-1806.455319142477,-203.5752261807359,-970.20305034812,627.7610006051991,93.57522618073591,104.80979685418613,0.586
423,98,-1979.0626642272023,-203.5752261807359,-1019.1938244695774,637.7347139995748,93.57522618073591,104.94402248116863,0.636
424,98,-1883.7012608482814,-203.5752261807359,-952.7072276564105,643.785620798835,93.57522618073591,104.41574836614038,0.623
425,98,-2099.7327061697024,-203.5752261807359,-1023.6569917768294,666.4555593549251,93.57522618073591,106.19385078182646,0.702
426,98,-1857.59278714352,-203.5752261807359,-1023.7908619528437,664.4142997812035,93.57522618073591,105.61853308493727,0.621
427,98,-2106.1449759603765,-203.5752261807359,-977.3906934719764,648.870750369418,93.57522618073591,104.34530874854596,0.604
428,98,-1796.4206115765983,-203.5752261807359,-989.1679113925832,631.733706094832,93.57522618073591,104.69821625462991,0.556
429,98,-1792.254996280373,-203.5752261807359,-954.5889455631283,632.0271309211646,93.57522618073591,104.00029117967121,0.595
430,98,-1883.7012608482814,-203.5752261807359,-939.429475773135,660.5900530009773,93.57522618073591,104.01835764584223,0.705
431,98,-1805.5564017320844,-203.5752261807359,-966.0887478771226,654.0130033225167,93.57522618073591,104.51070503345056,0.57
432,98,-1761.0980142521873,-203.5752261807359,-985.8789937542202,622.4398190767245,93.57522618073591,103.42639117357959,0.647
433,98,-1785.792802921904,-203.5752261807359,-1027.485336163932,626.5247572788688,93.57522618073591,103.89136559120863,0.626
434,98,-1863.2844489968074,-203.5752261807359,-1043.2173008376622,645.599466592978,93.57522618073591,106.43913203811958,0.712
435,98,-1857.59278714352,-203.5752261807359,-967.8938912930024,652.5108554987213,93.57522618073591,104.67324960477703,0.527
436,98,-1955.517429495453,-203.5752261807359,-1080.491688179909,643.353765896293,93.57522618073591,105.62207821749928,0.715
437,98,-1839.8820975472565,-203.5752261807359,-1187.444341175078,545.4476992452071,93.57522618073591,105.97040370586227,0.747
438,98,-1950.9717932343422,-203.5752261807359,-1041.0837801667049,590.6389273678309,93.57522618073591,103.76197597296846,0.764
439,98,-1803.101396780536,-203.5752261807359,-943.6919511185653,632.0407663314949,93.57522618073591,103.35732383727202,0.607
440,98,-2106.1449759603765,-203.5752261807359,-1047.1390239375892,627.34713751769,93.57522618073591,104.8958585037762,0.697
441,98,-1833.496882985211,-203.5752261807359,-976.5509793511392,638.7243747391287,93.57522618073591,103.5327817644647,0.622
442,98,-1821.5201169536722,-203.5752261807359,-944.9510046120234,623.3709469453947,93.57522618073591,103.12161322798403,0.607
443,98,-1920.020854455661,-203.5752261807359,-1109.3337078394777,630.0618391440139,93.57522618073591,106.46787334445776,0.73
444,98,-2106.1449759603765,-203.5752261807359,-1046.6465898485003,649.886510822455,93.57522618073591,107.28512581331901,0.627
445,98,-1738.1352109858155,-203.5752261807359,-1047.2493305900957,613.5970342918448,93.57522618073591,104.95385810526182,0.637
446,98,-1867.6980939569921,-203.5752261807359,-973.9541443641725,653.4996647660504,93.57522618073591,104.12751993276405,0.681
447,98,-1742.1918708124335,-203.5752261807359,-1047.604708848364,611.3430464851242,93.57522618073591,103.25147134209884,0.757
448,98,-1890.1477874976053,-203.5752261807359,-1000.703236167144,648.5581905934155,93.57522618073591,103.53200657983281,0.751
449,98,-2106.1449759603765,-203.5752261807359,-1018.8648522360409,632.5683825074736,93.57522618073591,104.58405527793221,0.582
450,98,-1759.8038204351042,-203.5752261807359,-1067.9369174406304,607.4479553816526,93.57522618073591,105.04369120442213,0.663
451,98,-2053.2565108766526,-203.5752261807359,-1119.975353829805,625.5569288843469,93.57522618073591,106.70007685216115,0.636
452,98,-1795.3195935397282,-203.5752261807359,-1012.4122493255893,610.1181665161456,93.57522618073591,102.64749426521284,0.672
453,98,-1881.7142311544612,-203.5752261807359,-1041.3816688106383,637.1726016078403,93.57522618073591,105.80803485539165,0.695
454,98,-1903.5810605153606,-203.5752261807359,-967.3717940147965,658.8600789334704,93.57522618073591,104.80392597985718,0.718
455,98,-1959.0049615274534,-203.5752261807359,-1084.2143673037995,635.631878619129,93.57522618073591,105.41287156935597,0.709
456,98,-1934.0418472943254,-203.5752261807359,-1052.4859195865047,603.822949395761,93.57522618073591,104.91437151884317,0.757
457,98,-1877.3449964642468,-203.5752261807359,-1008.6021732002074,640.4865055300398,93.57522618073591,104.77405281160723,0.671
458,98,-1850.5653976633464,-203.5752261807359,-916.2432920355441,666.7861085395755,93.57522618073591,103.92914074625085,0.687
459,98,-1749.5962958117689,-203.5752261807359,-1010.7440619689729,651.0807856961216,93.57522618073591,105.3816379534827,0.677
