generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,best_distance,avg_distance,diversity
0,99,0.0007271394538654178,0.0021880184797339617,0.0015192644290910873,0.00033074392184974496,396.03453113503355,535.6950525708611,43.18037518037518
1,98,0.0012172996700170933,0.0021880184797339617,0.001770299806097497,0.00018628760531761663,396.03453113503355,416.4675655903986,47.290974121607405
2,98,0.0013749689863971379,0.0021880184797339617,0.0017693965397952937,0.00020773797877786073,396.03453113503355,426.6954976388666,48.12960235640648
3,98,0.0007430764957320979,0.002294147465155687,0.0017753878709231314,0.00027839054843450045,354.89177033662804,439.63262475380884,48.16242373237955
4,98,0.001124911253432296,0.002294147465155687,0.0018372359429373237,0.00028902508274980244,354.89177033662804,428.30395123942816,47.40332421628445
5,98,0.0007419636701500808,0.002294147465155687,0.0017811954404006298,0.00029079142326335485,354.89177033662804,447.66127935449447,46.243214811697875
6,98,0.0009427872588750412,0.002294147465155687,0.0018077568426753381,0.00030131273608619496,354.89177033662804,446.09506792480937,45.024826425415526
7,98,0.0008106711707548143,0.002294147465155687,0.0018187119534451533,0.00031457981736324187,354.89177033662804,440.56875262412973,43.62528929097412
8,98,0.0007579037644528621,0.0023057893644176865,0.0018067070089481472,0.00034244933894493645,352.69095869368107,447.51157380618366,41.36692615190406
9,98,0.0013142591388882823,0.0023057893644176865,0.0018540480111185293,0.00030700954989682796,352.69095869368107,423.05711654588646,39.62949715968862
10,98,0.0013975137804820698,0.0023057893644176865,0.0018798464187659123,0.00029770813076677153,352.69095869368107,414.53102630478963,37.776982958131704
11,98,0.0010955586691739014,0.0023057893644176865,0.0018635559276281408,0.00029694071756128213,352.69095869368107,421.0574355579119,40.14327792972859
12,98,0.0010007192114367843,0.0023057893644176865,0.001852153213373288,0.0002950975746650681,352.69095869368107,422.7143453727694,41.1348621922996
13,98,0.0012595821928634,0.0023057893644176865,0.0018897379923467172,0.00030384213625099516,352.69095869368107,415.6112429874924,37.9482432148117
14,98,0.001029517478578188,0.0023057893644176865,0.0018506738249016953,0.0003025869393750217,352.69095869368107,421.26102314136733,41.80075741636861
15,98,0.0011099515622108934,0.0023057893644176865,0.0018534034788277038,0.00031809041775772217,352.69095869368107,420.8382451193655,39.30948874395119
16,98,0.0010151008931756783,0.0023057893644176865,0.001853013091460438,0.0002797879433192468,352.69095869368107,419.37353160600054,42.111718914369874
17,98,0.000845155569221067,0.0023057893644176865,0.0018195786983785417,0.0002980240224745079,352.69095869368107,434.6000464137767,42.61476961918788
18,98,0.0012252704844029122,0.0023057893644176865,0.0018093817294582448,0.00029609123598651056,352.69095869368107,436.3148155365643,41.46707342730907
19,98,0.0008041895537443334,0.0023057893644176865,0.0017646873526940084,0.00032457451530243126,352.69095869368107,448.13076002892905,43.480117820324004
20,98,0.0008204150204465803,0.0023057893644176865,0.0018489655340902496,0.00031421739335380373,352.69095869368107,434.9299867486341,41.70671155059962
21,98,0.0013193916002677997,0.0023067180188437574,0.001860061020526166,0.0002835782416864738,352.5163604007611,419.5362076891544,41.441195034714916
22,98,0.0010976528968453633,0.0023067180188437574,0.001874450365626593,0.00030710714701752943,352.5163604007611,422.55231776729335,40.185777403745
23,98,0.0012692626587586834,0.0023067180188437574,0.0019151933871358572,0.0003026816051816249,352.5163604007611,409.7262965291989,37.82221754681254
24,98,0.0010576489006261993,0.0023067180188437574,0.0018143228712707124,0.00029269857415704914,352.5163604007611,422.81590077962727,40.59099516095098
25,98,0.0013506279058565804,0.0023067180188437574,0.001840692282303215,0.0002852939962852592,352.5163604007611,417.1000205857854,40.44308857563644
26,98,0.0008338804473816184,0.0023067180188437574,0.0018534792278426084,0.0003282333973180044,352.5163604007611,426.9717114613869,39.952871870397644
27,98,0.0009348718355310588,0.0023067180188437574,0.0018980758179026533,0.000320079345076281,352.5163604007611,413.7221502721718,37.38102251209762
28,98,0.0014018312869167402,0.0023067180188437574,0.001889449757216813,0.00029004110713795183,352.5163604007611,413.2239818583828,41.03850199873764
29,98,0.0009536976720811281,0.0023067180188437574,0.0018110210901823975,0.000279423429698266,352.5163604007611,427.2941056971669,42.791289711760996
30,98,0.000805649178487116,0.0023067180188437574,0.001779963161974767,0.00031675510742421666,352.5163604007611,441.2684088486067,42.17336419103724
31,98,0.0013782564682230142,0.0023067180188437574,0.0018928771432547052,0.0003096434932156664,352.5163604007611,413.80714180886247,39.44729644435094
32,98,0.0008048133069952252,0.0023067180188437574,0.0018450940332554427,0.00029380030062899933,352.5163604007611,429.5049924410118,40.031559015358724
33,98,0.0011538664906016547,0.0023067180188437574,0.0018216942056501172,0.0002985444108095295,352.5163604007611,428.57384410078464,40.71134020618557
34,98,0.0013072582071371865,0.0023067180188437574,0.0019032836646901698,0.0002965830418391323,352.5163604007611,414.6679290171965,39.033242162844516
35,98,0.0012785467434509746,0.0023067180188437574,0.0018666839123411447,0.00031257236308563155,352.5163604007611,418.64523166151685,39.84578161161372
36,98,0.00137843634453367,0.0023067180188437574,0.0018985987854988266,0.00027919323685696883,352.5163604007611,409.5365313930491,39.990953082263836
37,98,0.0008452960113846969,0.0023067180188437574,0.001855386221531686,0.0002890609534189981,352.5163604007611,420.2526301230103,40.89438249526615
38,98,0.0010469243296123022,0.0023067180188437574,0.001882682837875363,0.00032726073188935094,352.5163604007611,419.4668651139126,36.649274142646746
39,98,0.0010963229485565448,0.00232932397423117,0.00188393928572535,0.0002959540249371497,348.30910902167045,414.62455481919477,39.693456764148955
40,98,0.0009813693228311823,0.00232932397423117,0.0018692089363428845,0.0002922171640448306,348.30910902167045,414.7606866235051,40.31706290763728
41,98,0.0009159970759128369,0.00232932397423117,0.0018305162831265172,0.0003142894367693057,348.30910902167045,428.36545388764046,41.78666105617505
42,98,0.0008578593344245521,0.00232932397423117,0.0018379750461525865,0.0003069078276816548,348.30910902167045,419.4916240310434,41.661687355354516
43,98,0.0011363666448977745,0.00232932397423117,0.001837150893624457,0.00032230078095393767,348.30910902167045,424.9820630740869,42.71533768146434
44,98,0.0014232603839225717,0.0023488677323383065,0.001862519690467105,0.00028870186119233407,344.7370418233369,414.79884755042485,41.15484956869346
45,98,0.0007030076252574354,0.0023488677323383065,0.0018452480671147804,0.0003560057739165723,344.7370418233369,429.1166254349143,41.74437197559436
46,98,0.0010658165299627133,0.0023488677323383065,0.0018547434175432383,0.000308345673346231,344.7370418233369,414.2872558223039,42.17336419103724
47,98,0.001368568962104415,0.0023488677323383065,0.0019014508338160373,0.00030417373132105236,344.7370418233369,408.85861584897987,40.51588470439722
48,98,0.0014125352991589757,0.0023488677323383065,0.0019099515408842903,0.0003085890694332524,344.7370418233369,407.4666347984123,39.78329476120345
49,98,0.0008669709737853785,0.0023488677323383065,0.0018658089497105338,0.00030847020891547344,344.7370418233369,413.4590046659318,40.86492741426468
