generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,best_distance,avg_distance,diversity
32,150,-1893.9781440524876,-200.6833263376953,-1103.7236380921197,619.605745878482,80.68332633769529,104.9912558839854,0.779
33,150,-2009.7864494433118,-200.6833263376953,-1159.7728044634903,611.8753646933422,80.68332633769529,104.96957840123527,0.774
34,150,-2007.453486645926,-200.6833263376953,-1093.2135766298836,586.1822197899074,80.68332633769529,99.16909170566797,0.781
35,150,-2086.3394345207716,-200.6833263376953,-1058.3886478131665,616.220006522367,80.68332633769529,100.55963004235711,0.658
36,150,-1863.1887918114048,-200.6833263376953,-1025.0936579887646,577.0199073535858,80.68332633769529,97.75355260489559,0.728
37,150,-1971.9091595708348,-200.6833263376953,-988.0321102187744,586.3339756281498,80.68332633769529,98.14538773816925,0.657
38,150,-2285.548034155703,-200.6833263376953,-1101.9161213114874,608.6123383470403,80.68332633769529,102.24941382873486,0.765
39,150,-2098.4252393801544,-200.6833263376953,-1019.0611464732946,579.1438833812279,80.68332633769529,99.14187628708494,0.658
40,150,-2089.5870099856843,-200.6833263376953,-1125.6619084350102,586.4296814513923,80.68332633769529,100.5530056925341,0.677
41,150,-2151.521911378852,-200.6833263376953,-1111.1181948780975,588.9223958918653,80.68332633769529,102.86390547291889,0.718
42,150,-1910.9064999993752,-200.6833263376953,-1166.0711951532433,556.2134840584786,80.68332633769529,103.4288329403003,0.736
43,150,-2007.453486645926,-200.6833263376953,-1130.613506465651,581.1051247526116,80.68332633769529,102.57104773268256,0.705
44,150,-1867.6681061072654,-200.6833263376953,-1043.1861427677911,577.1372480302509,80.68332633769529,101.31552285716434,0.636
45,150,-2128.5902654136094,-200.6833263376953,-1138.8933471661344,584.3161375928041,80.68332633769529,100.51902337490864,0.709
46,150,-2105.1904980062245,-200.6833263376953,-1067.8939747329828,577.75112622923,80.68332633769529,98.3839123933713,0.593
47,150,-2073.7902723342795,-200.6833263376953,-1073.4585467452964,601.0402727701594,80.68332633769529,101.38376089679437,0.683
48,150,-2104.072857696906,-200.6833263376953,-1056.5398340251354,571.015963421689,80.68332633769529,99.6175474633035,0.677
49,150,-2105.1904980062245,-200.6833263376953,-1157.9422917180418,603.2564354417052,80.68332633769529,102.1424411018036,0.734
50,150,-2035.8277331474635,-200.6833263376953,-997.0697458994476,585.7295204251561,80.68332633769529,100.01514346944064,0.572
51,150,-2011.2769338663259,-200.6833263376953,-1062.096209742766,587.5470083886681,80.68332633769529,102.12765768540663,0.716
52,150,-1913.7691671145765,-200.6833263376953,-1060.9254862012676,586.2890622385219,80.68332633769529,100.88252145735272,0.625
53,150,-2046.140078959617,-200.6833263376953,-1092.768966201607,585.1697897900773,80.68332633769529,102.50813536270489,0.658
54,150,-2053.187082575495,-200.6833263376953,-1060.0925631693356,600.3416696345541,80.68332633769529,102.19140868973625,0.705
55,150,-2105.1904980062245,-200.6833263376953,-1001.3313740111387,602.4271613762803,80.68332633769529,100.0129190562979,0.633
56,150,-1970.0316081355752,-200.6833263376953,-1133.7135556118922,579.6225824957589,80.68332633769529,103.28997106162532,0.754
57,150,-2070.0469022634043,-200.6833263376953,-1056.69403846277,595.9472033760492,80.68332633769529,100.71107909862056,0.578
58,150,-2053.0542073294496,-200.6833263376953,-1045.282654432642,604.815786658454,80.68332633769529,101.271034427111,0.593
59,150,-2114.025126339747,-200.6833263376953,-1066.0798172455436,565.9365234330238,80.68332633769529,97.83249133741798,0.689
60,150,-1939.4512156693957,-200.6833263376953,-1044.759594144129,594.6851987506332,80.68332633769529,98.71311527292006,0.705
61,150,-2168.573538633116,-200.6833263376953,-1038.791141392958,578.6603107303202,80.68332633769529,99.77886015031018,0.659
62,150,-2049.1640615170745,-200.6833263376953,-1042.9786763742238,624.6776279699126,80.68332633769529,101.65272763639518,0.668
63,150,-1993.3909684611692,-200.6833263376953,-1082.790248558062,602.3699352448839,80.68332633769529,100.90033091698669,0.67
64,150,-2088.907917052802,-200.6833263376953,-1125.518922588876,584.8831990476028,80.68332633769529,101.08755109682586,0.775
65,150,-2010.5253218602786,-200.6833263376953,-1071.8077687944078,561.4484665983571,80.68332633769529,97.82043730941662,0.79
66,150,-2125.6805088935753,-200.6833263376953,-1098.9238011488019,565.2842699227253,80.68332633769529,99.19609887231874,0.735
67,150,-2018.9418793936293,-200.6833263376953,-1033.026147179416,580.7530775363886,80.68332633769529,100.62464645035358,0.726
68,150,-2211.737021920824,-200.6833263376953,-1116.8896777584555,599.122308664432,80.68332633769529,101.4449104057467,0.732
69,150,-2098.4252393801544,-200.6833263376953,-1069.409488117906,585.0450970541322,80.68332633769529,100.72857492505155,0.722
70,150,-2003.7789963884718,-200.6833263376953,-1047.1440538411216,586.5413040034227,80.68332633769529,101.18521773199893,0.59
71,150,-2237.4146771270566,-200.6833263376953,-1084.2949871749388,619.4717284784363,80.68332633769529,103.08704695348972,0.754
72,150,-2171.0470724953234,-200.6833263376953,-1136.8808310876238,566.9667382018416,80.68332633769529,101.71711485393956,0.721
73,150,-2007.453486645926,-200.6833263376953,-1166.6663344522306,586.3974330466073,80.68332633769529,102.23592880895946,0.635
74,150,-1996.740268576799,-200.6833263376953,-1098.339953483425,582.8015502847948,80.68332633769529,100.43877505737689,0.747
75,150,-2283.3386578371274,-200.6833263376953,-1081.4371410374417,612.8034535501487,80.68332633769529,101.52589032345107,0.809
76,150,-1820.8901933635689,-200.6833263376953,-1040.1015878771498,581.597012963488,80.68332633769529,99.43920688741186,0.658
77,150,-2016.246228264978,-200.6833263376953,-1076.1401842560665,593.3572801814895,80.68332633769529,99.65491236742773,0.57
78,150,-1996.740268576799,-200.6833263376953,-1157.5894008225948,537.3136859423981,80.68332633769529,99.66369624854623,0.65
79,150,-2007.453486645926,-200.6833263376953,-1016.3677774538099,558.6917581281322,80.68332633769529,98.02909075055904,0.563
80,150,-1989.3124191303339,-200.6833263376953,-1090.4716775436157,556.9021541675402,80.68332633769529,100.94524606122177,0.591
81,150,-2105.1904980062245,-200.6833263376953,-1097.9723664986266,573.8659603102099,80.68332633769529,101.45713530649033,0.61
82,150,-2052.1106511920734,-200.6833263376953,-1066.562429021915,583.8021690897191,80.68332633769529,101.2145661660639,0.716
83,150,-1920.9099770517903,-200.6833263376953,-1068.617905511671,594.8313188540736,80.68332633769529,101.38215399634285,0.66
84,150,-1971.1270335234924,-200.6833263376953,-1067.0733538486234,601.2557557247405,80.68332633769529,102.91246747640776,0.704
85,150,-2158.6094753261154,-200.6833263376953,-1084.155858685791,572.6112974340112,80.68332633769529,100.64841617558581,0.634
86,150,-2338.1677556523305,-200.6833263376953,-1049.7223588361737,588.9401113250639,80.68332633769529,102.03574684704326,0.657
87,150,-2038.641735516652,-200.6833263376953,-1147.3022937517949,580.4313041412006,80.68332633769529,103.54005150385744,0.697
88,150,-1999.7950039333757,-200.6833263376953,-1041.678494150547,583.6050247631799,80.68332633769529,100.22106893946764,0.62
89,150,-2007.453486645926,-200.6833263376953,-1176.960648221716,585.5142510314321,80.68332633769529,103.76897899801742,0.725
90,150,-2144.7730558629314,-200.6833263376953,-1102.1458608850498,565.207889621289,80.68332633769529,99.92727327010326,0.61
91,150,-2225.039861991719,-200.6833263376953,-1139.9844740082258,603.5694283310625,80.68332633769529,103.55702293120139,0.767
92,150,-2160.075082205014,-200.6833263376953,-1052.7765430327859,577.2212782206062,80.68332633769529,99.22952624046412,0.619
93,150,-2031.5741052444864,-200.6833263376953,-1157.8593582612045,562.7456182501506,80.68332633769529,102.46925684955747,0.682
94,150,-2003.7789963884718,-200.6833263376953,-1089.4047663613735,599.3602965529958,80.68332633769529,103.02754545802598,0.592
95,150,-2285.548034155703,-200.6833263376953,-1089.7452287570336,614.0240250976095,80.68332633769529,103.63432502770127,0.741
96,150,-2111.4012828436794,-200.6833263376953,-1048.8625127025575,578.9186493942917,80.68332633769529,99.40236684927814,0.68
97,150,-1956.0255509939389,-200.6833263376953,-1081.0851066950904,591.2453193031596,80.68332633769529,100.90735531619491,0.652
98,150,-1934.9629919813847,-200.6833263376953,-1080.5271891800135,562.791960496362,80.68332633769529,100.66873380878486,0.699
99,150,-2039.5383171566364,-200.6833263376953,-1112.2149853822368,569.3672393229983,80.68332633769529,101.17502178838753,0.658
100,150,-2339.2414047529164,-200.6833263376953,-1020.7521927771884,629.4007712643527,80.68332633769529,101.6651785523347,0.681
101,150,-2007.453486645926,-200.6833263376953,-1141.0209069675084,566.0372980951283,80.68332633769529,100.1199532678239,0.705
102,150,-2042.1088008264062,-200.6833263376953,-1030.6890080247128,564.4917193429588,80.68332633769529,98.85536377676335,0.657
103,150,-2007.453486645926,-200.6833263376953,-1015.0218208703527,613.5236679825697,80.68332633769529,101.38906844381471,0.655
104,150,-1965.599361353988,-200.6833263376953,-999.7721826302163,594.6659926784739,80.68332633769529,100.7797675782707,0.608
105,150,-2028.187666522756,-200.6833263376953,-1040.5433076794936,596.2931515122064,80.68332633769529,100.79873036213363,0.662
106,150,-1943.927054504222,-200.6833263376953,-1155.5469508999543,593.3790964537217,80.68332633769529,103.95135653466446,0.723
107,150,-1930.5676433378499,-200.6833263376953,-1067.9617934269306,580.8957000984668,80.68332633769529,101.08025743971955,0.675
108,150,-2021.415481094605,-200.6833263376953,-1060.856938160881,616.3444574613334,80.68332633769529,102.24777390493536,0.699
109,150,-1949.0426779326106,-200.6833263376953,-1005.3671176613235,580.558013971475,80.68332633769529,98.22268503077915,0.661
110,150,-2007.453486645926,-200.6833263376953,-1141.2565105624535,570.0194923725397,80.68332633769529,100.73267988489319,0.761
111,150,-2000.8903503419097,-200.6833263376953,-1087.3063801783198,594.2242847576257,80.68332633769529,102.98404965256539,0.643
112,150,-2010.0443380718452,-200.6833263376953,-1156.7111809198977,585.7731013271016,80.68332633769529,101.93715150724933,0.727
113,150,-1858.8348122838638,-200.6833263376953,-1039.6439313518351,584.9691213556272,80.68332633769529,100.46032101438225,0.561
114,150,-2149.371025852836,-200.6833263376953,-1129.0886143736886,600.1433697635205,80.68332633769529,104.18697372110434,0.782
115,150,-2112.374721481455,-200.6833263376953,-1125.861240179161,585.9026153627998,80.68332633769529,102.63699970622974,0.696
116,150,-1873.6105730698705,-200.6833263376953,-1020.4410411504994,577.7954797435186,80.68332633769529,99.0907937862853,0.674
117,150,-1946.601085499934,-200.6833263376953,-1151.7992029093673,539.82747210028,80.68332633769529,99.22430670639734,0.71
118,150,-2081.7871003795617,-200.6833263376953,-1129.4615194355038,583.3886270022393,80.68332633769529,103.2304608350393,0.686
119,150,-2089.9679528516026,-200.6833263376953,-1114.6713938726423,590.3701212357338,80.68332633769529,105.18147542507188,0.807
120,150,-1970.4870059989642,-200.6833263376953,-1090.2399996286615,617.511267909481,80.68332633769529,104.57066035407108,0.7
121,150,-2003.7789963884718,-200.6833263376953,-1021.8748083246657,605.5285983729735,80.68332633769529,101.37598584307182,0.564
122,150,-2014.6982525863214,-200.6833263376953,-1026.795221571927,601.7705070076884,80.68332633769529,102.27308382316325,0.768
123,150,-1954.6493665760763,-200.6833263376953,-1075.8342965479237,575.2361872141636,80.68332633769529,100.5357709931453,0.735
124,150,-1904.3835485765599,-200.6833263376953,-1012.0857045619056,594.0091588450065,80.68332633769529,98.61674312510334,0.678
125,150,-2105.1904980062245,-200.6833263376953,-1092.408903174251,565.6038672267375,80.68332633769529,100.96357572666876,0.735
126,150,-1968.3425908676677,-200.6833263376953,-1157.311537565327,569.1905584564782,80.68332633769529,102.12082720634794,0.76
127,150,-2223.7474351128776,-200.6833263376953,-1139.7836442261025,588.7648685529715,80.68332633769529,101.81128641605329,0.745
128,150,-2007.453486645926,-200.6833263376953,-1107.6865491888843,587.6765212199747,80.68332633769529,102.05907250160686,0.673
129,150,-2105.4222430335776,-200.6833263376953,-1082.9718145730433,601.8956307278587,80.68332633769529,102.11011615087605,0.657
130,150,-1996.740268576799,-200.6833263376953,-1066.5429285700022,617.1865712763416,80.68332633769529,101.31799044538347,0.684
131,150,-2174.701142438563,-200.6833263376953,-1127.5408496079551,581.5283578603593,80.68332633769529,101.95832840782681,0.65
132,150,-2060.4188966580723,-200.6833263376953,-1070.5958822251946,605.379238630007,80.68332633769529,100.70445050487453,0.606
133,150,-2025.1447917612913,-200.6833263376953,-1025.307553193223,572.0733662561149,80.68332633769529,99.16220041309741,0.622
134,150,-2062.0667129165113,-200.6833263376953,-1113.344206656121,584.3001504258873,80.68332633769529,101.43117155180884,0.669
135,150,-2097.1559933958924,-200.6833263376953,-1030.0435701195709,561.8051007005973,80.68332633769529,100.45239822931457,0.648
136,150,-1950.5391421105776,-200.6833263376953,-1058.1718794250262,601.630033398223,80.68332633769529,103.39279941505941,0.703
137,150,-2028.187666522756,-200.6833263376953,-1166.9886292700003,580.2138042509551,80.68332633769529,103.66315227304655,0.737
138,150,-1931.171861968448,-200.6833263376953,-1096.2838923179968,570.6863035609751,80.68332633769529,102.05200737903867,0.626
139,150,-1983.4450933863584,-200.6833263376953,-1044.6152306112933,592.5914408716762,80.68332633769529,102.49531271210988,0.595
140,150,-1911.7699979356494,-200.6833263376953,-1072.5736894319125,570.70954409348,80.68332633769529,101.97046858686309,0.667
141,150,-2032.5399743612484,-200.6833263376953,-1127.8203921643342,591.9996168263068,80.68332633769529,103.97261189144034,0.727
142,150,-2249.6471231015958,-200.6833263376953,-1137.5641184749438,586.4757378125186,80.68332633769529,103.2762140044656,0.734
143,150,-2019.1222672858603,-200.6833263376953,-1059.5053391049107,600.3506889633574,80.68332633769529,102.39410970374153,0.659
144,150,-2170.1965724428014,-200.6833263376953,-1045.8890439184138,614.8925152229716,80.68332633769529,103.66299519503393,0.621
145,150,-1951.1031760774613,-200.6833263376953,-1050.597718767345,597.6447227419959,80.68332633769529,100.99783874221175,0.69
146,150,-2343.9143031548456,-200.6833263376953,-1089.2377194047533,589.3720424131625,80.68332633769529,101.19446571607727,0.669
147,150,-1947.0756053474636,-200.6833263376953,-1069.3642641610925,591.0983385825688,80.68332633769529,99.97861045098279,0.62
148,150,-1996.740268576799,-200.6833263376953,-1120.7356709305259,574.7288607388039,80.68332633769529,103.21323435165874,0.707
149,150,-2092.1424155918075,-200.6833263376953,-1148.4771332656087,578.1322806966958,80.68332633769529,102.9342658171858,0.695
