generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness,best_distance,avg_distance,diversity
0,99,0.0005940692997418684,0.0026393329091076267,0.0012785490671575327,0.00041998482597955454,347.8836173524262,502.59184023795643,43.64522778808493
1,98,0.0007196128369271383,0.0026393329091076267,0.0015333557464337194,0.00046577399460967094,347.8836173524262,486.69350440622435,48.09509783294761
2,98,0.0007973035074039308,0.0026569619372785857,0.0016997433882428394,0.0005089065406163764,345.36971232800494,446.08471589151384,47.65832106038292
3,98,0.0008499647118212595,0.002862759830635718,0.0017683761731059574,0.0005523206701337938,348.3132708159927,440.7532366346514,47.58321060382916
4,98,0.0007783443827763776,0.002862759830635718,0.0018064970546592387,0.0005476084249804526,348.3132708159927,430.72574961430536,47.78140122028193
5,98,0.0008224780451660206,0.002862759830635718,0.0018705344586659547,0.0005824010749497474,348.3132708159927,415.0219746385568,46.830002103934355
6,98,0.0007935099658477556,0.002862759830635718,0.0018783225960004426,0.0005794634168863667,348.3132708159927,417.2587158475599,47.17231222385862
7,98,0.0007081276980184216,0.002862759830635718,0.0018751037505142759,0.0005975714376569968,348.3132708159927,416.1898233755587,46.25478645066274
8,98,0.0006584269574585822,0.002862759830635718,0.0018356490864330987,0.0006519815164313236,348.3132708159927,433.6852783884415,46.42730906795708
9,98,0.0008282785581037085,0.002862759830635718,0.0018824102731082471,0.0006520132766915336,348.3132708159927,410.3089749547257,45.01009888491479
10,98,0.0007023838219290097,0.002862759830635718,0.0017832214030924435,0.0006756446003303345,348.3132708159927,429.8453462631349,46.01136124552914
11,98,0.0006940613651787885,0.002862759830635718,0.0019283061601349976,0.0006892419881818845,348.3132708159927,424.0776510187779,44.24279402482642
12,98,0.0008181637526345853,0.002862759830635718,0.0018594982199653183,0.0007028322645041157,348.3132708159927,401.933103841382,41.63917525773196
13,98,0.0006917528941120161,0.002862759830635718,0.0020014629075474485,0.0007102092655434304,348.3132708159927,400.2447550178317,37.15316642120766
14,98,0.0006523403500777785,0.002862759830635718,0.0019889439869180767,0.000653835917844267,348.3132708159927,400.11003540976185,40.66884073216916
15,98,0.0007212367241798054,0.002862759830635718,0.0018273288103644008,0.0006479872348735045,348.3132708159927,413.1811715195865,42.89606564275195
16,98,0.0007178150834312351,0.002862759830635718,0.0017847151213047634,0.0006580708888068484,348.3132708159927,417.5967965837839,42.306543235851045
17,98,0.0008369127810697464,0.002862759830635718,0.0018609380267270875,0.0006965342724565131,348.3132708159927,421.57763960926263,43.03723963812329
18,98,0.0008221892497731788,0.002862759830635718,0.0019638058688850233,0.0006902784720388304,348.3132708159927,399.1411585182269,41.77277508941721
19,98,0.0007677124606597174,0.002862759830635718,0.0019706162938486356,0.000709403356575616,348.3132708159927,404.25714610314395,39.72564695981485
20,98,0.0008074767895670745,0.002862759830635718,0.0018759229698927424,0.0007267496392722518,348.3132708159927,408.11519196050403,39.92804544498212
21,98,0.0007318414169257458,0.002862759830635718,0.001872183330917704,0.0007050240727049061,348.3132708159927,405.3584082509095,41.65726909320429
22,98,0.000695787406421885,0.002862759830635718,0.0018771527723793363,0.0006890774769691315,348.3132708159927,422.91176269826167,40.495476541131914
23,98,0.0004979275570181066,0.002862759830635718,0.001962728557406003,0.0006558192010480979,348.3132708159927,411.8180198788902,41.22701451714706
24,98,0.0008039655653518808,0.002862759830635718,0.0019029308273972143,0.0007086097809949826,348.3132708159927,398.997866070263,39.96886177151273
25,98,0.000818810284433841,0.002862759830635718,0.0018281849186858202,0.0006813147566532074,348.3132708159927,414.19336686621483,41.519671786240266
26,98,0.0009818905388535282,0.002862759830635718,0.002025726148862648,0.0006273024401225828,348.3132708159927,390.13144017193804,40.31201346517989
27,98,0.000804243345684178,0.002862759830635718,0.0019685439757044015,0.0006601515463389095,348.3132708159927,398.87297434823586,40.96402272249106
28,98,0.000937352581524253,0.002862759830635718,0.0019293663245293555,0.0006245406589677189,348.3132708159927,405.31492179739894,42.85503892278561
29,98,0.0008593976596813043,0.002862759830635718,0.0019551835363695283,0.000694399866070609,348.3132708159927,402.809295880095,41.34062697243846
30,98,0.0006254200968697721,0.002862759830635718,0.0019226036091875302,0.0007210770669980877,348.3132708159927,414.93142808825354,38.02272249105828
31,98,0.0008794292238337794,0.002862759830635718,0.0019163459152256883,0.0006947744067850971,348.3132708159927,394.4701954226863,37.910793183252686
32,98,0.000824654987804669,0.002862759830635718,0.0019375562810458981,0.0007402066507458771,348.3132708159927,403.044625223614,36.347149168945926
33,98,0.0006453878047605972,0.002862759830635718,0.0017944437316783873,0.0007054684966269934,348.3132708159927,411.69617389100046,40.111929307805596
34,98,0.0008948022575974101,0.002862759830635718,0.001923612412105476,0.0006826831576188837,348.3132708159927,417.03298382991505,41.03471491689459
35,98,0.0007779916119838376,0.002862759830635718,0.001801851221848913,0.0006850678921508313,348.3132708159927,405.5139739184298,40.12308015989901
36,98,0.0008726614763715004,0.002862759830635718,0.002051775249459153,0.0006345950571500365,348.3132708159927,411.15254500541954,40.591415947822426
37,98,0.0006108951508412752,0.002862759830635718,0.002079928016305094,0.0006523601261952009,348.3132708159927,398.6114378247748,38.33305280875237
38,98,0.0008561360898130055,0.002862759830635718,0.0019502968847720313,0.0006869010372070882,348.3132708159927,403.40406506558406,40.565747948664004
39,98,0.0008769332501657554,0.002862759830635718,0.0019212427402888162,0.0007469436936092556,348.3132708159927,395.4253541208311,38.82558384178414
40,98,0.0008507634078081882,0.002862759830635718,0.00198712790655991,0.0007133941513471499,348.3132708159927,392.7903124415466,37.971807279612875
41,98,0.0008359326903580518,0.002862759830635718,0.00196567234970122,0.0006517217904190476,348.3132708159927,395.0255496462111,40.96107721439091
42,98,0.0007829312650172528,0.002862759830635718,0.0018349420213655153,0.0007407639248122682,348.3132708159927,415.156808927084,38.78687144961077
43,98,0.000734552755797923,0.002862759830635718,0.0017841821859334878,0.0007255136948293313,348.3132708159927,405.4688503110261,39.37723543025458
44,98,0.0007896306573482035,0.002862759830635718,0.001758289387946347,0.0007028820370408172,348.3132708159927,416.28249469599655,41.66757837155481
45,98,0.0008404808817654628,0.002862759830635718,0.002043031118429658,0.0006957994422122416,348.3132708159927,406.13494124419765,38.77151272880286
46,98,0.0008322500652723904,0.002862759830635718,0.0020759896492134923,0.0006810949295574087,348.3132708159927,396.3311378503539,37.99305701662108
47,98,0.0006151378363442785,0.002862759830635718,0.0019086844397996402,0.0007141392013581467,348.3132708159927,406.6169405043167,40.109825373448345
48,98,0.0005805994212217335,0.002862759830635718,0.0019948679926225414,0.000692824424757993,348.3132708159927,416.44270672284665,39.60635388175889
49,98,0.0008289150285639423,0.002862759830635718,0.0019185336482473265,0.0007073753388057866,348.3132708159927,419.86373811598315,39.83736587418473
50,98,0.0006716637246137718,0.002862759830635718,0.0019724399772304054,0.0007093833935778774,348.3132708159927,407.3049687622529,40.58910162002945
51,98,0.0008569236548490397,0.002862759830635718,0.001950756158969341,0.0007172131480432778,348.3132708159927,395.12747840766275,38.19293078055965
